snr_db,n,l2_mean,l2_std,l2_ci95,l2_norm_mean,l2_norm_std,l2_norm_ci95,token_acc_mean,token_acc_std,token_acc_ci95
0.0,500,14.222488128662109,1.710507806157822,0.1499326198400266,0.1292292975204864,0.015542127382593031,0.0013623275310236048,0.174640625,0.047271698870864055,0.004143547097816361
5.0,500,9.963582502365112,1.895336417779633,0.16613356195913903,0.09053175196351353,0.017221529145877913,0.0015095335859897348,0.346015625,0.07635372278506236,0.006692698887716901
10.0,500,8.0533659658432,1.9528976906737192,0.1711790299863927,0.07317501811402184,0.017744546130894552,0.001555378046039595,0.445,0.08923137314009819,0.00782147470982281
15.0,500,6.977759820461273,2.2379608179931667,0.19616591478453918,0.06340177553375187,0.020334705275991374,0.001782415505341981,0.513828125,0.10856798724116526,0.009516403666341754
20.0,500,6.8369940848350526,2.79388178607742,0.24489453611489131,0.06212274074283711,0.025385950566726222,0.0022251766767134463,0.5321328125,0.12114859300745962,0.010619142382250906
25.0,500,6.674116020679474,2.748658474591578,0.24093053808781173,0.06064278747292342,0.024975039569860073,0.0021891587397830058,0.54009375,0.12693101178422725,0.011125993735452472
30.0,500,6.1850616121292115,2.0882386842674303,0.18304219112965442,0.05619910946844808,0.018974290277602106,0.001663169873112841,0.557734375,0.11910636226467174,0.010440132964999654
