snr_db,n,l2_mean,l2_std,l2_ci95,l2_norm_mean,l2_norm_std,l2_norm_ci95,token_acc_mean,token_acc_std,token_acc_ci95
0.0,500,27.07014587402344,0.8088253195767274,0.0708966651426649,0.24596652171058758,0.007349201273372119,0.0006441858942014524,0.0009765625,0.0018975368550970633,0.0001663264387940815
5.0,500,27.0467710647583,0.7698309606226684,0.06747865887814102,0.24575413199693955,0.006994888190505882,0.0006131289831680807,0.0010390625,0.001959939265146979,0.00017179625120267346
10.0,500,26.936593250274658,0.7974209398782095,0.0698970271873784,0.24475302716638814,0.007245578056128835,0.0006351029187355666,0.000953125,0.001980195046698921,0.00017357174873858456
15.0,500,27.044721988677978,0.7949496850629515,0.06968041215211809,0.24573551354846337,0.007223123579747427,0.0006331346971005172,0.000921875,0.0018185575086313325,0.00015940359384345894
20.0,500,27.07204595184326,0.8173249482200037,0.07164169044191582,0.24598378632136936,0.007426431152477591,0.0006509553915767503,0.0008515625,0.001810856826992261,0.00015872859933683143
25.0,500,26.98320703125,0.7874337632699167,0.06902161256004041,0.24517657233764953,0.007154831921864064,0.0006271486693590416,0.0010078125,0.002125330483665622,0.00018629343069625037
30.0,500,26.94270231628418,0.8358158081810638,0.07326248577946191,0.24480853575966482,0.0075944440080131775,0.0006656823676867501,0.0011640625,0.0020734775299851836,0.00018174831890911696
