snr_db,n,l2_mean,l2_std,l2_ci95,l2_norm_mean,l2_norm_std,l2_norm_ci95,token_acc_mean,token_acc_std,token_acc_ci95
0.0,500,27.17404418563843,0.8336197040045484,0.07306998876106702,0.24691056931337738,0.007574489623277854,0.0006639332887466294,0.0009375,0.0018931000533182992,0.00016593753597118517
5.0,500,27.19518803405762,0.7595604314405011,0.06657840730262513,0.24710268792535112,0.006901567439638081,0.000604949058696133,0.00109375,0.0019691073291207856,0.0001725998674419594
10.0,500,27.13272766494751,0.7703955707125486,0.06752814913457778,0.24653515645336463,0.00700001838746074,0.0006135786647579384,0.0010703125,0.0019430161744507185,0.00017031287690017315
15.0,500,27.155054668426512,0.7360306842889036,0.06451593402895046,0.2467380255258664,0.00668776991927962,0.0005862088797695904,0.0009921875,0.0020147164863845656,0.00017659768634266038
20.0,500,27.121716011047365,0.794954352529344,0.06968082127358584,0.24643510164683705,0.0072231659895844146,0.0006331384144866312,0.001140625,0.002034547192911821,0.00017833592440986263
25.0,500,27.125853370666505,0.806424787502788,0.07068624922900463,0.2464726947931511,0.007327389402566938,0.0006422739994286488,0.001,0.0019094407041343835,0.00016736985716722216
30.0,500,27.045226974487306,0.8188239611454728,0.0717730847180954,0.24574010198339874,0.007440051581306926,0.0006521492748027579,0.00125,0.00231196085222359,0.00020265230377409946
