snr_db,video_path,psnr,ssim
0.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.828340530395508,0.23964589834213257
0.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,15.323558807373047,0.22273020446300507
0.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.677070617675781,0.24050390720367432
0.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.802024841308594,0.23369355499744415
0.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,15.15353775024414,0.25218665599823
0.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,15.177871704101562,0.24140138924121857
0.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.242753982543945,0.22885721921920776
0.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.65298843383789,0.23729854822158813
5.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.94184398651123,0.2108408510684967
5.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,15.331825256347656,0.22589200735092163
5.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.440058708190918,0.22439005970954895
5.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.693202018737793,0.2468247413635254
5.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.845508575439453,0.2305523157119751
5.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,15.26637077331543,0.2449948489665985
5.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.497405052185059,0.23555605113506317
5.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.884016036987305,0.23168030381202698
10.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.439350128173828,0.2150069773197174
10.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,15.047121047973633,0.22465729713439941
10.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.811383247375488,0.23084133863449097
10.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,15.223377227783203,0.23726536333560944
10.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,15.449995040893555,0.22959232330322266
10.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,15.037331581115723,0.22736632823944092
10.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,15.00823974609375,0.24195611476898193
10.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.712554931640625,0.22067637741565704
15.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,15.080500602722168,0.23078382015228271
15.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.90049934387207,0.2215259075164795
15.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.471128463745117,0.24145928025245667
15.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,15.03998851776123,0.23558169603347778
15.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.492252349853516,0.23269116878509521
15.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.662375450134277,0.21253220736980438
15.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,15.41956901550293,0.24300256371498108
15.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.64262866973877,0.22010181844234467
20.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.812175750732422,0.24120980501174927
20.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,15.042820930480957,0.2153460532426834
20.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,15.079995155334473,0.2220475822687149
20.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.956622123718262,0.23583847284317017
20.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.43022632598877,0.21903996169567108
20.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,15.058576583862305,0.23458969593048096
20.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.758295059204102,0.23753216862678528
20.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,15.056035995483398,0.22328613698482513
25.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.7074613571167,0.24802632629871368
25.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,15.269721984863281,0.2417045533657074
25.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.37648868560791,0.22193512320518494
25.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.921883583068848,0.23962096869945526
25.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.893617630004883,0.22505220770835876
25.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,15.098329544067383,0.23102420568466187
25.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,15.051274299621582,0.22673068940639496
25.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.632524490356445,0.22260522842407227
30.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,15.291955947875977,0.23485437035560608
30.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.871978759765625,0.2243984043598175
30.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.809718132019043,0.2384451925754547
30.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,15.004018783569336,0.23788505792617798
30.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.730209350585938,0.20554329454898834
30.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.743548393249512,0.22012260556221008
30.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,15.059651374816895,0.22050818800926208
30.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.901623725891113,0.18885377049446106
0.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.41679573059082,0.23372718691825867
0.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.768233299255371,0.23680856823921204
0.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,15.052350997924805,0.23769217729568481
0.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.612478256225586,0.22632592916488647
0.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.590435028076172,0.22114025056362152
0.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,15.288000106811523,0.23663774132728577
0.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.947429656982422,0.24449658393859863
0.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.743707656860352,0.22074109315872192
5.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.92848014831543,0.24744229018688202
5.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.758905410766602,0.24772438406944275
5.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,15.345001220703125,0.21593329310417175
5.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,15.264442443847656,0.22897914052009583
5.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,16.01148796081543,0.24272304773330688
5.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,15.06961441040039,0.2159944772720337
5.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.85222053527832,0.23951062560081482
5.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.274019241333008,0.2368951141834259
10.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.77596664428711,0.24547676742076874
10.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,15.045366287231445,0.22871848940849304
10.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.50955867767334,0.22963348031044006
10.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.543560028076172,0.20939718186855316
10.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.932923316955566,0.23853573203086853
10.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.485172271728516,0.23979459702968597
10.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.867697715759277,0.24438826739788055
10.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.689498901367188,0.22206853330135345
15.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,15.042226791381836,0.22639942169189453
15.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.673734664916992,0.22261273860931396
15.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.840445518493652,0.22290609776973724
15.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,15.113624572753906,0.22908052802085876
15.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.741783142089844,0.21907909214496613
15.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,15.007560729980469,0.22737888991832733
15.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.436969757080078,0.23271384835243225
15.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.879380226135254,0.2191217839717865
20.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.90745735168457,0.23661747574806213
20.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,15.407404899597168,0.22605732083320618
20.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.559457778930664,0.22189953923225403
20.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.962837219238281,0.2254500389099121
20.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.565635681152344,0.2285243570804596
20.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,15.224151611328125,0.23838277161121368
20.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.558505058288574,0.2302638590335846
20.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.80206298828125,0.23079147934913635
25.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.665712356567383,0.23859840631484985
25.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.515827178955078,0.2306203544139862
25.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.332876205444336,0.2463139295578003
25.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.960540771484375,0.2413906753063202
25.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.821476936340332,0.22812539339065552
25.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,15.109552383422852,0.2366751730442047
25.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,15.250631332397461,0.22845017910003662
25.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,15.016822814941406,0.21257902681827545
30.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.505769729614258,0.24190907180309296
30.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,15.434036254882812,0.22536534070968628
30.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,15.222970962524414,0.24286103248596191
30.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.6439208984375,0.2372165322303772
30.0,/home/cps-tingcong/10_sec_clips/clear/coral_clip.mp4,14.703882217407227,0.22280684113502502
