group,snr_db,n,psnr_mean,psnr_std,psnr_ci95,ssim_mean,ssim_std,ssim_ci95
turbid,0.0,1583,18.745515792639438,1.5330599313543614,0.07552221984763918,0.5994842995854773,0.06781721224672776,0.003340839003095384
turbid,5.0,1583,20.3795545370761,2.1129884912897516,0.10409089567277345,0.6543489370215037,0.08492936468758254,0.0041838247939788775
turbid,10.0,1583,21.655305490716678,2.4399836727243236,0.12019946486589271,0.6909039016584768,0.09048561032734377,0.004457538819211293
turbid,15.0,1583,22.17815542431926,2.5450578464336733,0.12537567140869635,0.705420348776795,0.09138123206098142,0.004501659300142754
turbid,20.0,1583,22.260394778947475,2.69197780901839,0.13261330216754577,0.7076392608282315,0.09317505887158271,0.004590027523711899
turbid,25.0,1583,22.502886564913837,2.67312021062087,0.13168433151033354,0.7136298694982607,0.09436974327709165,0.004648880551226409
turbid,30.0,1583,22.387100183579715,2.685827287527397,0.13231031268440793,0.7123760860401547,0.09489194856387125,0.004674605639768074
clear,0.0,2417,17.564881092366672,1.1407411983014513,0.045478368119284136,0.3918477788438075,0.06363313794036687,0.002536886785667263
clear,5.0,2417,18.903653382367224,1.586346006526594,0.06324346640306747,0.43319507361839366,0.07274333668139737,0.0029000865829581267
clear,10.0,2417,19.780312127400194,1.8760927056910275,0.07479490950477036,0.45915351046675434,0.08066438954944544,0.003215878244346169
clear,15.0,2417,20.077578616822905,1.9513427281416382,0.07779493109344354,0.4687512647244967,0.08268497654820502,0.0032964337634099625
clear,20.0,2417,20.086046238205974,2.0092953729085727,0.08010535147286099,0.4694342261745163,0.08436412690092991,0.003363377096378523
clear,25.0,2417,20.164868052951746,2.121531324352518,0.08457990531871672,0.47120973078806044,0.08469331177472837,0.00337650083635758
clear,30.0,2417,20.392935471540646,1.9780296727592892,0.07885886977919244,0.47704615793817046,0.08374270242264223,0.003338602527682326
